House Name,Price,Room Type,Area,Price per m2,Sun Direction,Floor Level,Furnishing,Review,Year Built,Lift,Property Quality,Residence Type,Building Structure,Building Type,Leasing Date
出售 汤泉逸墅 3室 南北 精装修,2300,3室2厅2卫,174.52,131790,南北,高层,精装修,6.7,2022,无,商品房,普通住宅,平层,板楼,2023-07-04
出售 清上园 2室 南北向 精装修,929,2室2厅1卫,104.64,88781,南北,低层,精装修,6.6,2005,无,商品房,普通住宅,平层,板楼,2023-07-02
出售 中海紫金苑 4室 南北 精装修,3300,4室2厅2卫,238.92,138122,南北,低层,精装修,6.9,2022,无,商品房,普通住宅,平层,板楼,2023-05-19
五棵松 永定路85号院 低楼层两居室 明厨明卫 全明格局,500,2室1厅1卫,56.1,89127,东西,底层,精装修,5.9,1964,无,个人产权,普通住宅,平层,板楼,2023-06-01
出售 浅水湾 5室 南北 精装修,3600,暂无,292,123288,南北,底层,精装修,7.1,2004,无,商品房,普通住宅,平层,板楼,2023-06-03
出售 颐源居 2室 东南 精装修,1299,2室1厅1卫,108.9,119284,东南,低层,精装修,6.9,2022,无,商品房,普通住宅,平层,板楼,2023-07-01
出售 龙湖唐宁ONE 4室 西南 精装修,5300,4室2厅3卫,380.39,139331,西南,中层,精装修,7.9,2011,无,商品房,普通住宅,平层,板楼,2023-06-30
出售 兰德华庭 3室 西南向 精装修,1165,3室2厅2卫,129.28,90114,西南,高层,精装修,7.0,2005,有,商品房,普通住宅,平层,板楼,2023-04-15
定慧寺永金里1室1厅,448,1室1厅1卫,55.49,80735,南北,底层,简装修,6.9,1998,无,个人产权,普通住宅,平层,板楼,2023-06-01
五道口燕归园2室1厅,1150,2室1厅1卫,73.03,157470,南北,中层,简装修,5.8,2002,无,个人产权,普通住宅,平层,板楼,2023-07-04
出售 清林苑 3室 南北 精装修,1670,3室2厅2卫,164.24,101680,南北,低层,精装修,7.3,2022,有,商品房,普通住宅,平层,板楼,2023-04-14
出售 枫丹丽舍 4室 南北 精装修,1380,4室2厅2卫,176.13,78351,南北,高层,精装修,7.3,2022,无,商品房,普通住宅,平层,板楼,2023-07-01
出售 世纪城三期春荫园 4室 南北 精装修,2600,4室2厅2卫,179.6,144766,南北,中层,精装修,6.5,2022,无,商品房,普通住宅,平层,板楼,2023-06-01
出售 城华园 2室 西南 精装修,750,暂无,91.7,81788,西南,高层,精装修,6.8,2004,有,商品房,普通住宅,平层,板楼,2023-04-12
柳林馆南里 4室2厅2卫,1550,4室2厅2卫,126.8,122240,南北,底层,精装修,6.0,1996,无,商品房,普通住宅,平层,板楼,2023-05-09
出售 西山壹号院 4室 南北 精装修,5350,4室3厅4卫,581,92083,南北,底层,精装修,8.3,2022,无,商品房,普通住宅,平层,板楼,2023-07-01
2021年装修，高层三居，临金源，远观西山，近看园区水系,1660,3室2厅2卫,130,127692,西南,高层,简装修,6.5,2005,有,商品房,普通住宅,平层,板楼,2023-06-08
出售 华润橡树湾 3室 南北向 精装修,2480,3室2厅2卫,179,138547,南北,底层,精装修,6.7,2022,无,商品房,普通住宅,平层,板楼,2023-05-02
智学苑新上三居室 满五 客厅落地窗 双卫 南北透通,899,3室2厅2卫,141.71,63439,南北,低层,精装修,6.9,2005,无,个人产权,普通住宅,平层,板楼,2023-07-01
五福玲珑居 1室1厅1卫,388,1室1厅1卫,38.37,101121,南,底层,豪华装修,3.3,2015,无,商品房,普通住宅,平层,板楼,2023-05-09
新上！恩济花园 南北通透正规一室两厅户型 采光好 安静不临街,815,1室1厅1卫,81.4,100123,南北,顶层,简装修,6.0,1993,无,个人产权,普通住宅,平层,板楼,2023-07-01
清琴在售大户型，7居室全套房，千平院落，随时可看，可谈,11500,8室4厅1卫,743.58,154657,北,底层,精装修,7.8,2008,独栋,,2023-06-04,152843\n元/平米,↑9.25%,↓2.51%
万柳秀园 东南两居 中间层 双卧南 保养好 安静不临街,1100,2室1厅1卫,66.8,164671,东南,中层,精装修,5.9,2000,无,个人产权,普通住宅,平层,板楼,2023-06-19
出售 西钓鱼台嘉园 4室 南北 豪华装修,4300,4室3厅3卫,340.63,126237,南北,低层,豪华装修,6.9,2006,有,商品房,普通住宅,平层,板楼,2023-05-05
出售 世纪城时雨园 2室 东南 精装修,1380,2室2厅1卫,105,131429,东南,高层,精装修,6.5,2004,有,商品房,普通住宅,平层,板楼,2023-07-01
出售 龙湖唐宁ONE 4室 东南向,4999,暂无,380.39,131418,东南,中层,豪华装修,7.9,2011,无,个人产权,普通住宅,平层,砖楼,2023-06-02
龙湖唐宁 4室出售 户型方正 西南 朝向,5300,4室2厅3卫,380.39,139331,西南,中层,精装修,7.9,2011,有,个人产权,普通住宅,平层,砖楼,2023-06-27
出售 清枫华景园 1室 西南 简装修,575,1室1厅1卫,64.39,89300,西南,低层,简装修,7.0,2005,有,商品房,普通住宅,平层,板楼,2023-07-03
公主坟平台村3室1厅 南北向优质三居 满五年 业主诚售,780,3室1厅1卫,86.8,89862,南北,高层,简装修,5.6,1991,无,个人产权,普通住宅,平层,板楼,2023-04-20
出售 橡树湾 3室 南 精装修,1919,3室2厅2卫,138.84,138217,南,中层,精装修,6.7,2022,无,商品房,普通住宅,平层,板楼,2023-05-02
中关村 双榆树 精装修 两居中间楼层 看房提前约,738,2室1厅1卫,54.7,134918,东北,高层,精装修,5.6,1986,无,个人产权,普通住宅,平层,板楼,2023-04-24
出售 西山华府珑园 4室 南北 精装修,1980,4室2厅2卫,177,111864,南北,顶层,精装修,8.3,2008,有,商品房,普通住宅,平层,板楼,2023-06-20
出售 鲁艺上河村二区 5室 南北 精装修,5200,5室2厅3卫,339,153392,南北,顶层,精装修,7.1,2022,无,商品房,普通住宅,平层,板楼,2023-04-28
出售 碧森里 3室 南北 精装修,1200,3室2厅2卫,131.63,91165,南北,低层,精装修,7.2,2022,无,商品房,普通住宅,平层,板楼,2023-05-17
出售 华润橡树湾 3室 西南向 精装修,1560,3室2厅2卫,87.25,178797,西南,顶层,精装修,6.7,2009,无,商品房,普通住宅,平层,板楼,2023-07-01
出售 缘溪堂 3室 南北向 精装修,7000,3室2厅4卫,396.98,176331,南北,高层,精装修,6.9,2008,有,商品房,普通住宅,平层,砖楼,2023-06-17
出售 世纪城三期翠叠园 3室 南北 精装修,2470,3室2厅2卫,160.78,153626,南北,中层,精装修,6.7,2022,无,商品房,普通住宅,平层,砖楼,2023-06-26
出售 天秀花园古月园 4室 南北 精装修,2100,4室2厅3卫,222.3,94467,南北,顶层,精装修,7.1,2008,有,商品房,普通住宅,平层,板楼,2023-06-27
出售 橡树湾三期复式四居室，采光好位置安静，装修保养好,2800,5室3厅3卫,210,133333,南,顶层,精装修,6.7,2022,有,商品房,普通住宅,平层,板楼,2023-07-02
上地 清河高铁 锦顺佳园电梯大三居，南北通透，全明格局。,1369,3室2厅2卫,139.85,97891,南北,中层,简装修,6.5,2008,无,个人产权,普通住宅,平层,板楼,2023-05-02
出售 鲁艺上河村二区 5室 南北 简装修,5200,5室2厅3卫,339,153392,南北,顶层,简装修,7.1,2017,有,商品房,普通住宅,平层,板楼,2023-05-13
出售 马连洼兰园 2室 东西 精装修,502,2室1厅1卫,73.23,68551,东西,顶层,精装修,5.5,1999,有,商品房,普通住宅,平层,板楼,2023-06-10
出售 七彩华园 2室 南北 精装修,1116.9,2室2厅2卫,111.69,100000,南北,中层,精装修,6.7,1995,无,商品房,普通住宅,平层,板楼,2023-07-01
出售 乐府江南 2室 东西向 精装修,998,2室2厅2卫,100.29,99511,东西,高层,精装修,7.2,2005,无,商品房,普通住宅,平层,板楼,2023-05-31
,暂无报价,3室2厅2卫,151,暂无价格,南北,高层,精装修,,2012,有,商品房,普通住宅,平层,板楼,2023-07-01
紫竹桥公园旁中层双南两居采光好近地铁近公园,700,2室1厅1卫,59.6,117450,南,中层,简装修,6.8,1988,无,个人产权,普通住宅,平层,板楼,2023-07-01
,,,,,,,,,,,,,,,
出售 美丽园 4室 南北向 精装修,1950,4室2厅2卫,151.04,129105,南北,底层,精装修,7.0,2000,有,商品房,普通住宅,平层,板楼,2023-07-02
,,,,,,,,,,,,,,,
出售 逸成东苑 2室 东南 简装修,800,暂无,75.19,106397,东南,低层,简装修,6.9,1998,无,个人产权,普通住宅,平层,砖楼,2023-07-01
出售 御墅临枫 4室 南北 毛坯,5000,4室3厅4卫,488.17,102423,南北,底层,毛坯,7.9,2022,无,商品房,普通住宅,开间,板楼,2023-07-01
五道口中关村优质两居室，南北通透,788,2室1厅1卫,63.6,123899,南北,顶层,精装修,6.6,1990,无,个人产权,普通住宅,平层,板楼,2023-07-05
玉海园 2室1厅1卫 主卧朝南 客厅朝南,750,2室1厅1卫,82.3,91130,南北,低层,简装修,7.1,2001,无,商品房,普通住宅,砖混,2023-05-05,81799\n元/平米
出售 世纪新景园 3室 西南向 简装修,1840,3室2厅2卫,174,105747,西南,中层,简装修,7.2,2005,无,商品房,普通住宅,平层,砖楼,2023-05-27
曙光花园 3层 业主签约详情或看房请给王悦打电话，有惊喜！,1650,3室2厅2卫,180.23,91550,西南,中层,精装修,6.8,2002,有,商品房,普通住宅,平层,砖楼,2023-04-13
【聚焦必看】西山壹号院 7室 南北 精装修,4999,7室3厅5卫,635.25,78693,南北,底层,精装修,8.3,2012,有,商品房,普通住宅,平层,板楼,2023-06-15
【商圈力荐】海淀清河高巢电梯一居室，高楼层视野好，采光好。,385,1室1厅1卫,48.26,79776,南,高层,精装修,6.9,2005,无,个人产权,普通住宅,平层,板楼,2023-06-25
出售 西山公馆 3室 南北向 精装修,1500,3室2厅2卫,151,99338,南北,中层,精装修,8.1,2012,有,商品房,普通住宅,平层,板楼,2023-07-02
出售 上林溪 2室 南北向 简装修,1095,2室2厅2卫,102,107353,南北,低层,简装修,7.0,2022,无,商品房,普通住宅,平层,板楼,2023-05-21
出售 保利西山林语 1室 南向 精装修,389,1室1厅1卫,46,84565,南,顶层,精装修,6.6,2022,无,商品房,普通住宅,平层,板楼,2023-05-30
白石桥计生委宿舍  正规三居室 复式 一层有卧室,1380,3室1厅2卫,119.99,115010,东西,中层,精装修,6.8,2000,无,个人产权,普通住宅,平层,板楼,2023-07-02
紫金长安 1室1厅1卫 品质小区 格局方正,245,1室1厅1卫,81.8,29951,东,地下,精装修,7.0,2005,无,商品房,普通住宅,平层,板楼,2023-06-01
出售 西山美墅馆 3室 南北 豪华装修,5200,3室2厅2卫,430,120930,南,底层,豪华装修,6.8,2022,独栋,平层,2023-05-31,104906\n元/平米,↑4.9%,↓5.72%
新上）2层中间位置 双卧朝南 满 修 双地铁生活方便,800,2室2厅1卫,78.12,102407,南北,中层,精装修,6.1,2006,无,个人产权,普通住宅,平层,板楼,2023-06-28
海淀中海富华里开售，免。单价8.5万，80至125平精装,650,2室2厅1卫,80,81250,南,中层,精装修,6.8,2000,有,个人产权,普通住宅,平层,板楼,2023-05-17
出售 美林花园 3室 西南向 精装修,2088,3室2厅2卫,201.56,103592,西南,中层,精装修,6.8,2001,有,商品房,普通住宅,平层,砖楼,2023-06-30
出售 美丽园 4室 南北 豪华装修,2690,4室2厅2卫,230.71,116597,南北,顶层,豪华装修,7.0,2022,无,商品房,普通住宅,平层,砖楼,2023-06-10
优选！远大园一区！带明卫！餐厨一体！大客厅！世纪金源,2220,4室2厅2卫,213.6,103933,东南,底层,精装修,6.8,2002,有,个人产权,普通住宅,平层,板楼,2023-06-07
出售 美丽园 3室 南北向 精装修,1980,3室2厅2卫,144.62,136911,南北,中层,精装修,7.0,2000,有,商品房,普通住宅,平层,板楼,2023-05-02
五棵松北太平路16号院2室1厅,685,2室1厅1卫,50,137000,南北,中层,精装修,7.2,1977,无,个人产权,普通住宅,平层,板楼,2023-06-01
出售 世纪城远大园一区 4室 南北 简装修,2220,4室2厅2卫,213.6,103933,南北,底层,简装修,6.8,2017,有,商品房,普通住宅,平层,板楼,2023-05-03
出售 今日家园 4室 南北向 精装修,1280,4室1厅2卫,139.93,91474,南北,高层,精装修,6.8,2015,有,商品房,普通住宅,平层,板楼,2023-06-06
出售 世纪城三期垂虹园 3室 西南 简装修,1880,3室2厅2卫,165,113939,西南,中层,简装修,8.0,2017,有,商品房,普通住宅,平层,板楼,2023-05-10
新！花 园层 业主签约详情或看房请给王悦打电话，有惊喜！,1295,2室2厅2卫,133.19,97230,东,底层,精装修,7.0,2004,有,商品房,普通住宅,平层,板楼,2023-06-20
万泉新新家园 1室1厅1卫 经典实用 品质小区,850,1室1厅1卫,54.72,155336,东,顶层,精装修,7.0,2003,无,商品房,普通住宅,平层,板楼,2023-06-01
中关村双榆树 西南向大两居精装修中高楼层 视野开阔可观西山,1097,2室1厅1卫,103.5,105990,西南,中层,精装修,6.8,2000,无,个人产权,普通住宅,平层,板楼,2023-06-29
出售 华润橡树湾 3室 南北向 简装修,1980,3室2厅2卫,160.35,123480,南北,低层,简装修,6.7,2022,有,商品房,普通住宅,平层,板楼,2023-06-14
中关村苏州桥小南庄两居 精装修 自住,465,2室1厅1卫,68.36,68022,南北,地下,精装修,5.3,1996,无,个人产权,普通住宅,平层,板楼,2023-07-01
昆玉河畔！园区中心位置！板楼三居室！明厨明卫！高楼层！落地窗,1750,暂无,151.52,115496,南北,中层,中装修,7.0,2004,有,个人产权,普通住宅,平层,钢混,2023-07-01
中.介.费1% 紫金长安 4室2厅 223.4平,3550,4室2厅3卫,223.4,158908,南北,中层,精装修,7.0,2006,有,商品房,普通住宅,平层,板楼,2023-04-07
金隅翡丽爱公馆 100.48平2居 西向 安静不临街,705,2室1厅1卫,100.48,70163,西,中层,简装修,8.4,2012,有,商品房,普通住宅,平层,板楼,2023-07-01
出售 天秀花园安和园 3室 南北 精装修,1100,3室2厅2卫,116.7,94259,南北,中层,精装修,6.1,2002,无,商品房,普通住宅,平层,板楼,2023-06-29
紫竹桥 兵器院里 供电局分房 全南向一居室,530,1室1厅1卫,42.3,125296,南,顶层,精装修,6.9,1985,无,个人产权,普通住宅,平层,板楼,2023-07-01
清河 永泰东里 满五年 公房 双阳台  中间层,525,2室1厅1卫,61.17,85826,南北,中层,简装修,6.0,1998,无,个人产权,普通住宅,平层,板楼,2023-05-26
出售 枫丹丽舍 2室 南北 精装修,885,2室1厅1卫,98.76,89611,南北,顶层,精装修,7.3,2002,无,商品房,普通住宅,平层,板楼,2023-07-01
出售 西山美墅馆 3室 南北 简装修,6800,3室2厅3卫,521.24,130458,南,底层,简装修,6.8,2004,独栋,平层,2023-07-01,104906\n元/平米,↑4.9%,↓5.72%
西钓鱼台嘉园 3室2厅2卫 格局方正 两房朝南,1640,2室2厅2卫,122.62,133747,南,中层,精装修,6.9,2006,无,商品房,普通住宅,平层,板楼,2023-06-14
出售 香山清琴 7室 东西 简装修,11500,7室3厅7卫,743.58,154657,南,底层,简装修,7.8,2017,独栋,平层,2023-05-31,152843\n元/平米,↑9.25%,↓2.51%
知春路宏嘉丽园南向两居 高楼层 坐览北京城,1140,2室1厅1卫,99.39,114700,南,高层,精装修,6.9,2001,无,个人产权,普通住宅,平层,板楼,2023-06-05
出售 马连洼梅园 3室 东南向 简装修,756,3室1厅1卫,85.2,88732,东南,顶层,简装修,5.7,2002,无,商品房,普通住宅,平层,板楼,2023-04-30
新！中间不临街！高层采光充足！户型方正！有车位！储物间！安静,2030,暂无,144.64,140348,南北,高层,精装修,7.0,2000,无,个人产权,普通住宅,平层,板楼,2023-05-31
出售 当代城市家园 3室 南北 精装修,1380,3室1厅2卫,145,95172,南北,高层,精装修,7.0,2022,无,商品房,普通住宅,平层,板楼,2023-05-07
出售 美丽园 5室 南北 简装修,2880,5室2厅2卫,251.75,114399,南北,顶层,简装修,7.0,2001,有,商品房,普通住宅,平层,板楼,2023-05-19
出售 世华龙樾四期 4室 东南 毛坯,4290,4室2厅3卫,331.18,129537,东南,中层,毛坯,8.3,2022,有,商品房,普通住宅,平层,板楼,2023-07-01
西北旺 万象汇 南北通透户型方正 满五年 诚意出售,1155,2室2厅2卫,112.8,102394,南北,底层,精装修,7.1,2005,无,个人产权,普通住宅,平层,板楼,2023-06-28
世纪城远大园五区 3室2厅2卫 客厅朝南 格局方正,2090,3室2厅2卫,176.82,118199,南北,底层,精装修,6.7,2000,无,商品房,普通住宅,平层,板楼,2023-04-09
万泉新新家园 4室2厅2卫 品质小区 格局方正,3400,4室2厅2卫,205.63,165346,南北,低层,精装修,7.0,2000,无,商品房,普通住宅,平层,板楼,2023-06-24
出售 今日家园 4室 南向 简装修,1700,4室2厅2卫,180.31,94282,南,中层,简装修,6.8,2016,有,商品房,普通住宅,平层,砖楼,2023-06-27
出售 百旺新城春晖园 2室 东北向 简装修,680,2室1厅1卫,76.61,88761,东北,中层,简装修,6.8,2003,无,商品房,普通住宅,平层,板楼,2023-06-24
出售 国兴家园 3室 西北向 精装修,1763,3室1厅2卫,143.41,122934,西北,高层,精装修,7.1,2016,有,商品房,普通住宅,平层,砖楼,2023-05-31
出售 百旺新城春晖园 2室 南北 精装修,645,2室1厅1卫,76.87,83908,南北,顶层,精装修,6.8,2003,无,商品房,普通住宅,平层,板楼,2023-06-02
新！5层 业主签约详情或看房请给王悦打电话，有惊喜！,5200,5室2厅4卫,323.52,160732,南北,顶层,精装修,7.1,2022,无,商品房,普通住宅,平层,板楼,2023-06-16
出售 橡树湾 1室 南北 精装修,1098,1室1厅1卫,61.31,179090,南北,顶层,精装修,6.7,2010,有,商品房,普通住宅,平层,板楼,2023-06-13
出售 七彩华园 2室 南北 简装修,1120,2室2厅1卫,111.4,100539,南北,低层,简装修,6.7,2004,有,商品房,普通住宅,平层,板楼,2023-07-01
涧桥泊屋馆 5室3厅3卫 品质小区 主卧朝南,5127,5室3厅3卫,285.04,179869,南北,顶层,精装修,6.7,2002,无,商品房,普通住宅,平层,板楼,2023-07-04
